opponent,game_date,event_order,period,time_remaining,team,player,event_type,raw_text,shot_type,uww_score,opp_score,uww_lineup,opp_lineup,video_description
Hope Flying Dutchmen,2025-12-19,468,H2,04:43 (H2),Hope Flying Dutchmen,Parker Hovey,free_throw_made,Parker Hovey Makes Free Throw (1 of 2),,77.0,77.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",24 Parker Hovey > Non Possession > Free Throw
Hope Flying Dutchmen,2025-12-19,469,H2,04:43 (H2),Hope Flying Dutchmen,Parker Hovey,free_throw_made,Parker Hovey Makes Free Throw (2 of 2),,77.0,78.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",24 Parker Hovey > Non Possession > Free Throw
Hope Flying Dutchmen,2025-12-19,470,H2,04:20 (H2),UW-Whitewater,Brock Marino,made_shot,Brock Marino Makes 2PT Layup,2,79.0,78.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",21 Brock Marino > Post-Up > Left Block > Left Shoulder > Dribble Move > To Hook > Make 2 Pts Foul > 1 Pts
Hope Flying Dutchmen,2025-12-19,471,H2,04:20 (H2),Hope Flying Dutchmen,Orion Yant,foul,Orion Yant Commits Personal Foul,,79.0,78.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",
Hope Flying Dutchmen,2025-12-19,472,H2,04:20 (H2),UW-Whitewater,Brock Marino,free_throw_made,Brock Marino Makes Free Throw (1 of 1),,80.0,78.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",21 Brock Marino > Post-Up > Left Block > Left Shoulder > Dribble Move > To Hook > Make 2 Pts Foul > 1 Pts
Hope Flying Dutchmen,2025-12-19,475,H2,04:03 (H2),UW-Whitewater,Richie Warren,foul,Richie Warren Commits Personal Foul,,80.0,78.0,"Brock Marino, Isaac Verges, Luke Bara, Richie Warren, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",24 Parker Hovey > Post-Up > Left Block > Right Shoulder > Dribble Move > To Drop Step > Foul
Hope Flying Dutchmen,2025-12-19,476,H2,04:03 (H2),Hope Flying Dutchmen,Parker Hovey,free_throw_made,Parker Hovey Makes Free Throw (2 of 2),,80.0,79.0,"Brock Marino, Isaac Verges, Luke Bara, Richie Warren, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",24 Parker Hovey > Non Possession > Free Throw
Hope Flying Dutchmen,2025-12-19,477,H2,04:03 (H2),Hope Flying Dutchmen,Parker Hovey,free_throw_made,Parker Hovey Makes Free Throw (1 of 2),,80.0,80.0,"Brock Marino, Isaac Verges, Luke Bara, Richie Warren, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",24 Parker Hovey > Non Possession > Free Throw
Hope Flying Dutchmen,2025-12-19,482,H2,03:55 (H2),UW-Whitewater,Joey Berezowitz,turnover,Joey Berezowitz Turnover (Lost Ball),,80.0,80.0,"Brock Marino, Joey Berezowitz, Kelton McEwen, Luke Bara, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",22 Joey Berezowitz > No Play Type > Turnover
Hope Flying Dutchmen,2025-12-19,483,H2,03:55 (H2),Hope Flying Dutchmen,Brendan Cargill,steal,Brendan Cargill Steals,,80.0,80.0,"Brock Marino, Joey Berezowitz, Kelton McEwen, Luke Bara, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",
Hope Flying Dutchmen,2025-12-19,484,H2,03:48 (H2),Hope Flying Dutchmen,Brendan Cargill,made_shot,Brendan Cargill Makes 2PT Layup,2,80.0,82.0,"Brock Marino, Joey Berezowitz, Kelton McEwen, Luke Bara, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",31 Brendan Cargill > Transition > Ballhandler > To Basket > Make 2 Pts
Hope Flying Dutchmen,2025-12-19,485,H2,03:27 (H2),UW-Whitewater,Tyshawn Teague-Johnson,missed_shot,Tyshawn Teague-Johnson Misses 2PT Layup (Blocked),2,80.0,82.0,"Brock Marino, Joey Berezowitz, Kelton McEwen, Luke Bara, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",40 Tyshawn Teague-Johnson > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > To Basket > Miss 2 Pts
Hope Flying Dutchmen,2025-12-19,486,H2,03:27 (H2),Hope Flying Dutchmen,Charles Howell,block,Charles Howell Blocks,,80.0,82.0,"Brock Marino, Joey Berezowitz, Kelton McEwen, Luke Bara, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",
Hope Flying Dutchmen,2025-12-19,494,H2,03:07 (H2),Hope Flying Dutchmen,Parker Hovey,missed_shot,Parker Hovey Misses 2PT Jump Shot,2,80.0,82.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",24 Parker Hovey > Off Screen > To Shooter's Right > Straight > No Dribble Jumper > Open > Short to < 17' > Miss 2 Pts
Hope Flying Dutchmen,2025-12-19,496,H2,03:00 (H2),Hope Flying Dutchmen,Charles Howell,made_shot,Charles Howell Makes 2PT,2,80.0,84.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",
Hope Flying Dutchmen,2025-12-19,497,H2,02:49 (H2),Hope Flying Dutchmen,Orion Yant,foul,Orion Yant Commits Personal Foul,,80.0,84.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",21 Brock Marino > Post-Up > Left Block > Foul
Hope Flying Dutchmen,2025-12-19,498,H2,02:49 (H2),UW-Whitewater,Brock Marino,free_throw_made,Brock Marino Makes Free Throw (1 of 2),,81.0,84.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",21 Brock Marino > Non Possession > Free Throw
Hope Flying Dutchmen,2025-12-19,499,H2,02:49 (H2),UW-Whitewater,Brock Marino,free_throw_made,Brock Marino Makes Free Throw (2 of 2),,82.0,84.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",21 Brock Marino > Non Possession > Free Throw
Hope Flying Dutchmen,2025-12-19,500,H2,02:29 (H2),Hope Flying Dutchmen,Brendan Cargill,missed_shot,Brendan Cargill Misses 3PT Jump Shot,3,82.0,84.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",12 Marcus Wourman > P&R Ball Handler > Right P&R > Side > Defense Commits > Ball Delivered > 31 Brendan Cargill > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
Hope Flying Dutchmen,2025-12-19,502,H2,02:26 (H2),Hope Flying Dutchmen,Orion Yant,missed_shot,Orion Yant Misses 2PT Layup,2,82.0,84.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",
Hope Flying Dutchmen,2025-12-19,504,H2,02:00 (H2),UW-Whitewater,Brock Marino,turnover,Brock Marino Turnover (Lost Ball),,82.0,84.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",21 Brock Marino > ISO > Top > Drives Left > Turnover
Hope Flying Dutchmen,2025-12-19,505,H2,02:00 (H2),Hope Flying Dutchmen,Orion Yant,steal,Orion Yant Steals,,82.0,84.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",
Hope Flying Dutchmen,2025-12-19,506,H2,01:53 (H2),UW-Whitewater,Luke Bara,foul,Luke Bara Commits Personal Foul,,82.0,84.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",24 Parker Hovey > Transition > First Middle > To Basket > Foul
Hope Flying Dutchmen,2025-12-19,507,H2,01:53 (H2),Hope Flying Dutchmen,Parker Hovey,free_throw_missed,Parker Hovey Misses Free Throw (1 of 2),,82.0,84.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",24 Parker Hovey > Non Possession > Free Throw
Hope Flying Dutchmen,2025-12-19,509,H2,01:53 (H2),Hope Flying Dutchmen,Parker Hovey,free_throw_made,Parker Hovey Makes Free Throw (2 of 2),,82.0,85.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",24 Parker Hovey > Non Possession > Free Throw
Hope Flying Dutchmen,2025-12-19,510,H2,01:44 (H2),UW-Whitewater,Brock Marino,missed_shot,Brock Marino Misses 2PT Layup,2,82.0,85.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",21 Brock Marino > Spot-Up > Drives Straight > To Basket > Miss 2 Pts
Hope Flying Dutchmen,2025-12-19,512,H2,01:39 (H2),UW-Whitewater,Luke Bara,made_shot,Luke Bara Makes 3PT Jump Shot,3,85.0,85.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",32 Luke Bara > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
Hope Flying Dutchmen,2025-12-19,513,H2,01:39 (H2),UW-Whitewater,Isaac Verges,assist,Isaac Verges Assists,,85.0,85.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",
Hope Flying Dutchmen,2025-12-19,517,H2,01:29 (H2),Hope Flying Dutchmen,Parker Hovey,made_shot,Parker Hovey Makes 2PT Layup,2,85.0,87.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",24 Parker Hovey > Post-Up > Flash Middle > Post Pin > No Dribble Move > To Basket > Make 2 Pts
Hope Flying Dutchmen,2025-12-19,518,H2,01:29 (H2),Hope Flying Dutchmen,Orion Yant,assist,Orion Yant Assists,,85.0,87.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",
Hope Flying Dutchmen,2025-12-19,519,H2,01:05 (H2),UW-Whitewater,Tyshawn Teague-Johnson,made_shot,Tyshawn Teague-Johnson Makes 2PT Pull Up Jump Shot,2,87.0,87.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",21 Brock Marino > ISO > Right > Drives Left > Defense Commits > Ball Delivered > 40 Tyshawn Teague-Johnson > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Make 2 Pts
Hope Flying Dutchmen,2025-12-19,521,H2,00:33 (H2),Hope Flying Dutchmen,Marcus Wourman,made_shot,Marcus Wourman Makes 2PT Layup,2,87.0,89.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",12 Marcus Wourman > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Make 2 Pts
Hope Flying Dutchmen,2025-12-19,522,H2,00:20 (H2),UW-Whitewater,Collin Madson,missed_shot,Collin Madson Misses 2PT Layup,2,87.0,89.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",15 Collin Madson > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
Hope Flying Dutchmen,2025-12-19,524,H2,00:14 (H2),UW-Whitewater,Isaac Verges,foul,Isaac Verges Commits Personal Foul,,87.0,89.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",12 Marcus Wourman > Transition > Ballhandler > Foul
Hope Flying Dutchmen,2025-12-19,525,H2,00:14 (H2),Hope Flying Dutchmen,Marcus Wourman,free_throw_missed,Marcus Wourman Misses Free Throw (1 of 2),,87.0,89.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",12 Marcus Wourman > Non Possession > Free Throw
Hope Flying Dutchmen,2025-12-19,527,H2,00:14 (H2),Hope Flying Dutchmen,Marcus Wourman,free_throw_made,Marcus Wourman Makes Free Throw (2 of 2),,87.0,90.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Tyshawn Teague-Johnson","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",12 Marcus Wourman > Non Possession > Free Throw
Hope Flying Dutchmen,2025-12-19,533,H2,00:07 (H2),Hope Flying Dutchmen,Brendan Cargill,foul,Brendan Cargill Commits Personal Foul,,87.0,90.0,"Brock Marino, Collin Madson, Isaac Verges, Kelton McEwen, Luke Bara","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",15 Collin Madson > P&R Ball Handler > High P&R > Dribble Off Pick > Foul
Hope Flying Dutchmen,2025-12-19,534,H2,00:07 (H2),UW-Whitewater,Collin Madson,free_throw_made,Collin Madson Makes Free Throw (1 of 2),,88.0,90.0,"Brock Marino, Collin Madson, Isaac Verges, Kelton McEwen, Luke Bara","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",15 Collin Madson > Non Possession > Free Throw
Hope Flying Dutchmen,2025-12-19,535,H2,00:07 (H2),UW-Whitewater,Collin Madson,free_throw_made,Collin Madson Makes Free Throw (2 of 2),,89.0,90.0,"Brock Marino, Collin Madson, Isaac Verges, Kelton McEwen, Luke Bara","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",15 Collin Madson > Non Possession > Free Throw
Hope Flying Dutchmen,2025-12-19,543,H2,00:06 (H2),UW-Whitewater,Collin Madson,foul,Collin Madson Commits Personal Foul,,89.0,90.0,"Collin Madson, Isaac Verges, Jake Quast, Kelton McEwen, Rashad Rogers","Avery Sanchez, Brendan Cargill, Charles Howell, Marcus Wourman, Parker Hovey",31 Brendan Cargill > No Play Type > Foul
Hope Flying Dutchmen,2025-12-19,544,H2,00:06 (H2),Hope Flying Dutchmen,Brendan Cargill,free_throw_made,Brendan Cargill Makes Free Throw (1 of 2),,89.0,91.0,"Collin Madson, Isaac Verges, Jake Quast, Kelton McEwen, Rashad Rogers","Avery Sanchez, Brendan Cargill, Charles Howell, Marcus Wourman, Parker Hovey",31 Brendan Cargill > Non Possession > Free Throw
Hope Flying Dutchmen,2025-12-19,545,H2,00:06 (H2),Hope Flying Dutchmen,Brendan Cargill,free_throw_made,Brendan Cargill Makes Free Throw (2 of 2),,89.0,92.0,"Collin Madson, Isaac Verges, Jake Quast, Kelton McEwen, Rashad Rogers","Avery Sanchez, Brendan Cargill, Charles Howell, Marcus Wourman, Parker Hovey",31 Brendan Cargill > Non Possession > Free Throw
Hope Flying Dutchmen,2025-12-19,552,H2,00:02 (H2),UW-Whitewater,Collin Madson,made_shot,Collin Madson Makes 3PT Jump Shot,3,92.0,92.0,"Brock Marino, Collin Madson, Isaac Verges, Kelton McEwen, Luke Bara","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",15 Collin Madson > Transition > Ballhandler > Dribble Jumper > Long/3pt > Make 3 Pts
Hope Flying Dutchmen,2025-12-19,553,H2,00:00 (H2),Hope Flying Dutchmen,Charles Howell,turnover,Charles Howell Turnover (Bad Pass),,92.0,92.0,"Brock Marino, Collin Madson, Isaac Verges, Kelton McEwen, Luke Bara","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",5 Charles Howell > No Play Type > Turnover
Hope Flying Dutchmen,2025-12-19,554,H2,00:00 (H2),UW-Whitewater,Isaac Verges,steal,Isaac Verges Steals,,92.0,92.0,"Brock Marino, Collin Madson, Isaac Verges, Kelton McEwen, Luke Bara","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",
Hope Flying Dutchmen,2025-12-19,555,H2,00:00 (H2),UW-Whitewater,Isaac Verges,made_shot,Isaac Verges Makes 3PT Jump Shot,3,95.0,92.0,"Brock Marino, Collin Madson, Isaac Verges, Kelton McEwen, Luke Bara","Brendan Cargill, Charles Howell, Marcus Wourman, Orion Yant, Parker Hovey",0 Isaac Verges > No Play Type > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
UW-River Falls Falcons,2026-01-10,425,H2,04:48 (H2),UW-Whitewater,Richie Warren,missed_shot,Richie Warren Misses 2PT Layup,2,55.0,51.0,"Brock Marino, Collin Madson, Isaac Verges, Joey Berezowitz, Richie Warren","Gavin Ralph, Micah Thompson, Owen Havlik, Reggie Postel, Reid Tengblad",0 Isaac Verges > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 24 Richie Warren > Cut > Basket > Miss 2 Pts
UW-River Falls Falcons,2026-01-10,427,H2,04:22 (H2),UW-River Falls Falcons,Reid Tengblad,made_shot,Reid Tengblad Makes 2PT Layup,2,55.0,53.0,"Brock Marino, Collin Madson, Isaac Verges, Joey Berezowitz, Richie Warren","Gavin Ralph, Micah Thompson, Owen Havlik, Reggie Postel, Reid Tengblad",34 Reid Tengblad > Post-Up > Right Block > Right Shoulder > Dribble Move > To Up and Under > Make 2 Pts
UW-River Falls Falcons,2026-01-10,428,H2,03:57 (H2),UW-Whitewater,Isaac Verges,missed_shot,Isaac Verges Misses 2PT,2,55.0,53.0,"Brock Marino, Collin Madson, Isaac Verges, Joey Berezowitz, Richie Warren","Gavin Ralph, Micah Thompson, Owen Havlik, Reggie Postel, Reid Tengblad",0 Isaac Verges > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > To Basket > Miss 2 Pts
UW-River Falls Falcons,2026-01-10,430,H2,03:43 (H2),UW-River Falls Falcons,Reid Tengblad,foul,Reid Tengblad Commits Offensive Foul,,55.0,53.0,"Brock Marino, Collin Madson, Isaac Verges, Joey Berezowitz, Richie Warren","Gavin Ralph, Micah Thompson, Owen Havlik, Reggie Postel, Reid Tengblad",
UW-River Falls Falcons,2026-01-10,431,H2,03:43 (H2),UW-River Falls Falcons,Reid Tengblad,turnover,Reid Tengblad Turnover (Offensive Foul),,55.0,53.0,"Brock Marino, Collin Madson, Isaac Verges, Joey Berezowitz, Richie Warren","Gavin Ralph, Micah Thompson, Owen Havlik, Reggie Postel, Reid Tengblad",34 Reid Tengblad > No Play Type > Turnover
UW-River Falls Falcons,2026-01-10,438,H2,03:15 (H2),UW-Whitewater,Luke Bara,turnover,Luke Bara Turnover (Bad Pass),,55.0,53.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Gavin Ralph, Jack Leifker, Micah Thompson, Owen Havlik, Reggie Postel",32 Luke Bara > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover
UW-River Falls Falcons,2026-01-10,439,H2,03:15 (H2),UW-River Falls Falcons,Gavin Ralph,steal,Gavin Ralph Steals,,55.0,53.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Gavin Ralph, Jack Leifker, Micah Thompson, Owen Havlik, Reggie Postel",
UW-River Falls Falcons,2026-01-10,440,H2,03:08 (H2),UW-River Falls Falcons,Micah Thompson,made_shot,Micah Thompson Makes 2PT Layup,2,55.0,55.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Gavin Ralph, Jack Leifker, Micah Thompson, Owen Havlik, Reggie Postel",11 Micah Thompson > Transition > Left Wing > To Basket > Make 2 Pts
UW-River Falls Falcons,2026-01-10,441,H2,02:43 (H2),UW-Whitewater,Isaac Verges,made_shot,Isaac Verges Makes 2PT Layup,2,57.0,55.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Gavin Ralph, Jack Leifker, Micah Thompson, Owen Havlik, Reggie Postel",15 Collin Madson > Post-Up > Right Block > Defense Commits > Ball Delivered > 0 Isaac Verges > Spot-Up > Drives Right > To Basket > Make 2 Pts Foul > 1 Pts
UW-River Falls Falcons,2026-01-10,442,H2,02:43 (H2),UW-River Falls Falcons,Jack Leifker,foul,Jack Leifker Commits Personal Foul,,57.0,55.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Gavin Ralph, Jack Leifker, Micah Thompson, Owen Havlik, Reggie Postel",
UW-River Falls Falcons,2026-01-10,443,H2,02:43 (H2),UW-Whitewater,Isaac Verges,free_throw_made,Isaac Verges Makes Free Throw (1 of 1),,58.0,55.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Gavin Ralph, Jack Leifker, Micah Thompson, Owen Havlik, Reggie Postel",0 Isaac Verges > Non Possession > Free Throw
UW-River Falls Falcons,2026-01-10,446,H2,02:22 (H2),UW-Whitewater,Richie Warren,foul,Richie Warren Commits Personal Foul,,58.0,55.0,"Brock Marino, Collin Madson, Isaac Verges, Isaiah Robinson, Richie Warren","Gavin Ralph, Jack Leifker, Micah Thompson, Owen Havlik, Reggie Postel",14 Reggie Postel > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 11 Micah Thompson > Cut > Basket > Foul
UW-River Falls Falcons,2026-01-10,447,H2,02:22 (H2),UW-River Falls Falcons,Micah Thompson,free_throw_made,Micah Thompson Makes Free Throw (1 of 2),,58.0,56.0,"Brock Marino, Collin Madson, Isaac Verges, Isaiah Robinson, Richie Warren","Gavin Ralph, Jack Leifker, Micah Thompson, Owen Havlik, Reggie Postel",11 Micah Thompson > Non Possession > Free Throw
UW-River Falls Falcons,2026-01-10,448,H2,02:22 (H2),UW-River Falls Falcons,Micah Thompson,free_throw_made,Micah Thompson Makes Free Throw (2 of 2),,58.0,57.0,"Brock Marino, Collin Madson, Isaac Verges, Isaiah Robinson, Richie Warren","Gavin Ralph, Jack Leifker, Micah Thompson, Owen Havlik, Reggie Postel",11 Micah Thompson > Non Possession > Free Throw
UW-River Falls Falcons,2026-01-10,449,H2,02:01 (H2),UW-Whitewater,Collin Madson,made_shot,Collin Madson Makes 2PT Layup,2,60.0,57.0,"Brock Marino, Collin Madson, Isaac Verges, Isaiah Robinson, Richie Warren","Gavin Ralph, Jack Leifker, Micah Thompson, Owen Havlik, Reggie Postel",15 Collin Madson > Spot-Up > Drives Right > To Basket > Make 2 Pts
