side,scouted_opponent,offense_team,defense_team,opponent,game_date,game_code,period,time_remaining_seconds,player,result,points,points_source,matched_event,matched_by,play_title,play_call,play_series,play_situation,play_formation,play_set,play_actions,primary_action,play_location,finish_spot,featured_player,decode_quality,decode_note,synergy_play_type,synergy_string,on_court_lineup,personnel_grouping_type,game_situation,shot_clock_used,shot_clock_max,shot_clock_situation,defense_type,defense_press,defense_press_formation,defense_coverage,possession_side,defense_faced,defense_played,coverage_faced,coverage_played,press_faced,press_played,press_formation_faced,press_formation_played
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,494.0,Josh Bocher,Make 2 Pts,2,result tag,False,,Josh Bocher,,,Half court,,,,,,,Josh Bocher,No call,"title is a player name, not a play",Post-Up,14 Josh Bocher > Post-Up > Right Block > Left Shoulder > Dribble Move > To Drop Step > Make 2 Pts,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,471.0,Carter Lichtsinn,Miss 2 Pts,0,result tag,False,,Carter Lichtsinn,,,Half court,,,,,,,Carter Lichtsinn,No call,"title is a player name, not a play",Post-Up,2 Carter Lichtsinn > Post-Up > Left Block > Right Shoulder > Dribble Move > To Drop Step > Miss 2 Pts,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,464.0,Kenji Scales,Make 3 Pts,3,result tag,False,,Kenji Scales,,,Half court,,,,,,,Kenji Scales,No call,"title is a player name, not a play",Spot-Up,5 Kenji Scales > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,443.0,Cal Krohn,Make 2 Pts,2,result tag,False,,Cal Krohn,,,Half court,,,,,,,Cal Krohn,No call,"title is a player name, not a play",Post-Up,12 Cal Krohn > Post-Up > Right Block > Right Shoulder > Dribble Move > To Basket > Make 2 Pts,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,428.0,Kenji Scales,Miss 3 Pts,0,result tag,False,,Kenji Scales,,,Half court,,,,,,,Kenji Scales,No call,"title is a player name, not a play",P&R Ball Handler,5 Kenji Scales > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,,Cal Krohn,Non Shooting Foul,,,False,,Cal Krohn,,,Half court,,,,,,,Cal Krohn,No call,"title is a player name, not a play",Non Possession,12 Cal Krohn > Non Possession > Non Shooting Foul,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,398.0,Josiah Butler,Make 2 Pts,2,result tag,False,,Josiah Butler,,,Half court,,,,,,,Josiah Butler,No call,"title is a player name, not a play",ISO,4 Josiah Butler > ISO > Top > Drives Right > To Basket > Make 2 Pts,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,373.0,Xavier Lewis,Turnover,0,result tag,False,,Xavier Lewis,,,Half court,,,,,,,Xavier Lewis,No call,"title is a player name, not a play",Cut,23 Xavier Lewis > Cut > Flash > Turnover,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,368.0,Josh Bocher,Miss 2 Pts,0,play-by-play,True,player + clock,Josh Bocher,,,Half court,,,,,,,Josh Bocher,No call,"title is a player name, not a play",Transition,14 Josh Bocher > Transition > Ballhandler > To Basket > Miss 2 Pts,"Cal Krohn, Carter Combs, Josh Bocher, Josiah Butler, Seth Miron",Two-big lineup,,0.0,30,Early clock (0-9 sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,359.0,Kenji Scales,Turnover,0,result tag,False,,Kenji Scales,,,Half court,,,,,,,Kenji Scales,No call,"title is a player name, not a play",P&R Ball Handler,5 Kenji Scales > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,328.0,Seth Miron,Miss 2 Pts,0,result tag,False,,Seth Miron,,,Half court,,,,,,,Seth Miron,No call,"title is a player name, not a play",Post-Up,2 Seth Miron > Post-Up > Left Block > Left Shoulder > Dribble Move > To Hook > Miss 2 Pts,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,325.0,Josh Bocher,1 Pts,3,play-by-play,True,player + clock,Josh Bocher,,,Half court,,,,,,,Josh Bocher,No call,"title is a player name, not a play",Offensive Rebound,14 Josh Bocher > Offensive Rebound > Long > Scoring Attempt > Short to < 17' > Make 2 Pts Foul > 1 Pts,"Cal Krohn, Carter Combs, Josh Bocher, Josiah Butler, Seth Miron",Two-big lineup,,3.0,30,Early clock (0-9 sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,,Josh Bocher,Free Throw,,,False,,Josh Bocher,,,Half court,,,,,,,Josh Bocher,No call,"title is a player name, not a play",Non Possession,14 Josh Bocher > Non Possession > Free Throw,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,310.0,Xavier Lewis,Miss 2 Pts,0,result tag,False,,Xavier Lewis,,,Half court,,,,,,,Xavier Lewis,No call,"title is a player name, not a play",P&R Ball Handler,1 Andre Renta > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 23 Xavier Lewis > P&R Roll Man > Rolls to Basket > Miss 2 Pts,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,,Josh Bocher,Non Shooting Foul,,,False,,Josh Bocher,,,Half court,,,,,,,Josh Bocher,No call,"title is a player name, not a play",Non Possession,14 Josh Bocher > Non Possession > Non Shooting Foul,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,269.0,Josiah Butler,Miss 3 Pts,0,result tag,False,,Josiah Butler,,,Half court,,,,,,,Josiah Butler,No call,"title is a player name, not a play",Spot-Up,4 Josiah Butler > Spot-Up > Drives Right > Dribble Jumper > Long/3pt > Miss 3 Pts,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,,Andre Renta,Non Shooting Foul,,,False,,Andre Renta,,,Half court,,,,,,,Andre Renta,No call,"title is a player name, not a play",Non Possession,1 Andre Renta > Non Possession > Non Shooting Foul,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,250.0,Andre Renta,Miss 2 Pts,0,result tag,False,,Andre Renta,,,Half court,,,,,,,Andre Renta,No call,"title is a player name, not a play",P&R Ball Handler,1 Andre Renta > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Short to < 17' > Miss 2 Pts,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,222.0,Carter Combs,Miss 3 Pts,0,result tag,False,,Carter Combs,,,Half court,,,,,,,Carter Combs,No call,"title is a player name, not a play",P&R Ball Handler,4 Josiah Butler > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 5 Carter Combs > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,207.0,Carter Lichtsinn,Foul,,,False,,Carter Lichtsinn,,,Half court,,,,,,,Carter Lichtsinn,No call,"title is a player name, not a play",P&R Ball Handler,1 Andre Renta > P&R Ball Handler > Left P&R > Baseline > Dribble Off Pick > Defense Commits > Ball Delivered > 2 Carter Lichtsinn > Spot-Up > Drives Right > To Basket > Foul,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,,Carter Lichtsinn,Free Throw,,,False,,Carter Lichtsinn,,,Half court,,,,,,,Carter Lichtsinn,No call,"title is a player name, not a play",Non Possession,2 Carter Lichtsinn > Non Possession > Free Throw,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,,Carter Lichtsinn,Free Throw,,,False,,Carter Lichtsinn,,,Half court,,,,,,,Carter Lichtsinn,No call,"title is a player name, not a play",Non Possession,2 Carter Lichtsinn > Non Possession > Free Throw,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,177.0,Josiah Butler,Miss 3 Pts,0,result tag,False,,Josiah Butler,,,Half court,,,,,,,Josiah Butler,No call,"title is a player name, not a play",ISO,4 Josiah Butler > ISO > Right > Early Jumper > Dribble Jumper > Long/3pt > Miss 3 Pts,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,161.0,Tyler Haney,Foul,,,False,,Tyler Haney,,,Half court,,,,,,,Tyler Haney,No call,"title is a player name, not a play",No Play Type,11 Tyler Haney > No Play Type > Foul,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,,Tyler Haney,Free Throw,,,False,,Tyler Haney,,,Half court,,,,,,,Tyler Haney,No call,"title is a player name, not a play",Non Possession,11 Tyler Haney > Non Possession > Free Throw,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,140.0,Cal Krohn,Foul,,,False,,Cal Krohn,,,Half court,,,,,,,Cal Krohn,No call,"title is a player name, not a play",Post-Up,12 Cal Krohn > Post-Up > Right Block > Left Shoulder > Dribble Move > To Drop Step > Foul,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,,Cal Krohn,Free Throw,,,False,,Cal Krohn,,,Half court,,,,,,,Cal Krohn,No call,"title is a player name, not a play",Non Possession,12 Cal Krohn > Non Possession > Free Throw,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,,Cal Krohn,Free Throw,,,False,,Cal Krohn,,,Half court,,,,,,,Cal Krohn,No call,"title is a player name, not a play",Non Possession,12 Cal Krohn > Non Possession > Free Throw,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,128.0,Carter Lichtsinn,Make 3 Pts,3,result tag,False,,Carter Lichtsinn,,,Half court,,,,,,,Carter Lichtsinn,No call,"title is a player name, not a play",P&R Ball Handler,1 Andre Renta > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 2 Carter Lichtsinn > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,85.0,Josiah Butler,Make 2 Pts,2,play-by-play,True,player + clock,Josiah Butler,,,Half court,,,,,,,Josiah Butler,No call,"title is a player name, not a play",Hand Off,4 Josiah Butler > Hand Off > From Stationary > Top > To Basket > Make 2 Pts,"Cal Krohn, Carter Combs, Josh Bocher, Josiah Butler, Seth Miron",Two-big lineup,"Clutch (last 5 min, margin ≤ 8)",0.0,30,Early clock (0-9 sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,85.0,Andre Renta,Miss 3 Pts,0,result tag,False,,Andre Renta,,,Half court,,,,,,,Andre Renta,No call,"title is a player name, not a play",P&R Ball Handler,1 Andre Renta > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,,Josh Bocher,No Violation,,,False,,Josh Bocher,,,Half court,,,,,,,Josh Bocher,No call,"title is a player name, not a play",Non Possession,14 Josh Bocher > Non Possession > No Violation,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,81.0,Carter Lichtsinn,Free Throw,1,play-by-play,True,player + clock,Carter Lichtsinn,,,Half court,,,,,,,Carter Lichtsinn,No call,"title is a player name, not a play",Non Possession,2 Carter Lichtsinn > Non Possession > Free Throw,"Cal Krohn, Carter Combs, Josh Bocher, Josiah Butler, Seth Miron",Two-big lineup,Trailing by 10+,0.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,81.0,Carter Lichtsinn,Free Throw,,,False,,Carter Lichtsinn,,,Half court,,,,,,,Carter Lichtsinn,No call,"title is a player name, not a play",Non Possession,2 Carter Lichtsinn > Non Possession > Free Throw,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,75.0,Kenji Scales,Make 3 Pts,3,result tag,False,,Kenji Scales,,,Half court,,,,,,,Kenji Scales,No call,"title is a player name, not a play",Off Screen,5 Kenji Scales > Off Screen > To Shooter's Left > Straight > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,69.0,Carter Combs,Foul,,,False,,Carter Combs,,,Half court,,,,,,,Carter Combs,No call,"title is a player name, not a play",Transition,5 Carter Combs > Transition > Ballhandler > Foul,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,,Carter Combs,Free Throw,,,False,,Carter Combs,,,Half court,,,,,,,Carter Combs,No call,"title is a player name, not a play",Non Possession,5 Carter Combs > Non Possession > Free Throw,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,,Carter Combs,Free Throw,,,False,,Carter Combs,,,Half court,,,,,,,Carter Combs,No call,"title is a player name, not a play",Non Possession,5 Carter Combs > Non Possession > Free Throw,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,62.0,Kenji Scales,Miss 3 Pts,0,result tag,False,,Kenji Scales,,,Half court,,,,,,,Kenji Scales,No call,"title is a player name, not a play",P&R Ball Handler,1 Andre Renta > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 5 Kenji Scales > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,54.0,Cal Krohn,Foul,,,False,,Cal Krohn,,,Half court,,,,,,,Cal Krohn,No call,"title is a player name, not a play",No Play Type,12 Cal Krohn > No Play Type > Foul,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,,Cal Krohn,Free Throw,,,False,,Cal Krohn,,,Half court,,,,,,,Cal Krohn,No call,"title is a player name, not a play",Non Possession,12 Cal Krohn > Non Possession > Free Throw,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,,Cal Krohn,Free Throw,,,False,,Cal Krohn,,,Half court,,,,,,,Cal Krohn,No call,"title is a player name, not a play",Non Possession,12 Cal Krohn > Non Possession > Free Throw,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,48.0,Andre Renta,0 Pts,0,result tag,False,,Andre Renta,,,Half court,,,,,,,Andre Renta,No call,"title is a player name, not a play",P&R Ball Handler,1 Andre Renta > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Make 3 Pts Foul > 0 Pts,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,,Andre Renta,Free Throw,,,False,,Andre Renta,,,Half court,,,,,,,Andre Renta,No call,"title is a player name, not a play",Non Possession,1 Andre Renta > Non Possession > Free Throw,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,37.0,Carter Combs,Turnover,0,play-by-play,True,player + clock,Carter Combs,,,Half court,,,,,,,Carter Combs,No call,"title is a player name, not a play",No Play Type,5 Carter Combs > No Play Type > Turnover,"Cal Krohn, Carter Combs, Logan Baumgartner, Max Raimer, Seth Miron",4G-1W,"Clutch (last 5 min, margin ≤ 8)",1.0,30,Early clock (0-9 sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,37.0,Tyler Haney,Make 2 Pts,2,play-by-play,True,player + clock,Tyler Haney,,,Half court,,,,,,,Tyler Haney,No call,"title is a player name, not a play",No Play Type,11 Tyler Haney > No Play Type > To Basket > Make 2 Pts,"Cal Krohn, Carter Combs, Logan Baumgartner, Max Raimer, Seth Miron",4G-1W,"Clutch (last 5 min, margin ≤ 8)",0.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,UW-Eau Claire Blugolds,UW-Eau Claire Blugolds,2026-01-03,WEC@WSP,H2,,Max Raimer,Non Shooting Foul,,,False,,Max Raimer,,,Half court,,,,,,,Max Raimer,No call,"title is a player name, not a play",Non Possession,23 Max Raimer > Non Possession > Non Shooting Foul,,,,,,,,False,,,Offense,,,,,False,,,
